timestamp,fault_type,location,voltage_drop_pct,current_spike_a,duration_s,severity
2024-01-15 08:11:34,line_fault,bus_5,59.39,33.87,14.5,high
2024-01-10 03:58:48,normal,bus_10,3.24,1.14,0.0,none
2024-01-10 08:46:34,normal,bus_7,3.54,0.75,0.0,none
2024-01-22 07:45:53,ground_fault,bus_1,37.24,77.78,41.3,medium
2024-02-18 12:36:57,short_circuit,bus_7,68.23,73.77,66.0,high
2024-02-13 16:10:23,normal,bus_3,4.33,0.49,0.0,none
2024-02-27 16:54:09,normal,bus_6,0.38,1.91,0.0,none
2024-02-03 22:28:44,normal,bus_7,3.5,1.13,0.0,none
2024-02-02 06:03:54,line_fault,bus_10,26.29,63.2,16.4,high
2024-02-26 08:04:35,voltage_sag,bus_12,30.31,31.96,22.0,low
2024-01-15 01:20:59,normal,bus_7,1.26,1.02,0.0,none
2024-01-25 09:17:32,line_fault,bus_12,66.27,36.04,3.9,high
2024-02-02 13:46:37,short_circuit,bus_9,24.49,76.06,30.5,high
2024-01-30 10:13:12,normal,bus_7,4.54,1.57,0.0,none
2024-01-30 18:05:54,short_circuit,bus_9,59.57,60.48,37.5,high
2024-01-26 13:43:16,short_circuit,bus_9,45.78,18.73,4.5,high
2024-01-22 01:05:59,ground_fault,bus_7,60.21,41.91,64.8,medium
2024-01-03 14:50:32,short_circuit,bus_12,54.87,52.62,18.5,high
2024-01-04 07:33:41,normal,bus_7,4.28,0.17,0.0,none
2024-02-15 03:44:05,short_circuit,bus_11,69.06,35.29,69.9,high
2024-01-27 13:45:07,line_fault,bus_8,23.0,64.66,32.5,high
2024-01-04 00:54:01,normal,bus_9,4.82,1.27,0.0,none
2024-01-28 13:46:52,line_fault,bus_10,52.42,12.88,11.1,high
2024-01-01 19:06:48,overload,bus_4,62.22,63.4,108.7,medium
2024-02-15 09:12:16,normal,bus_4,0.31,1.65,0.0,none
2024-02-04 21:34:51,overload,bus_12,28.1,57.91,4.1,medium
2024-02-18 11:12:49,normal,bus_12,1.48,1.03,0.0,none
2024-02-21 16:17:30,short_circuit,bus_11,52.31,25.92,10.6,high
2024-02-07 12:48:10,overload,bus_11,25.49,20.66,105.7,medium
2024-02-26 04:52:28,normal,bus_11,1.13,1.53,0.0,none
2024-02-22 00:12:27,voltage_sag,bus_6,20.51,42.82,0.3,low
2024-02-09 01:18:58,ground_fault,bus_10,50.08,39.34,14.5,medium
2024-02-04 09:18:23,line_fault,bus_1,56.15,39.84,44.4,high
2024-02-25 02:58:45,voltage_sag,bus_4,55.47,57.43,33.1,low
2024-01-28 16:51:27,overload,bus_7,28.69,70.51,5.3,medium
2024-02-26 23:44:16,normal,bus_8,0.58,1.24,0.0,none
2024-01-07 12:07:13,overload,bus_1,32.81,71.63,30.1,medium
2024-01-18 04:20:11,normal,bus_3,3.57,1.88,0.0,none
2024-01-17 05:30:04,overload,bus_10,56.31,69.55,50.6,medium
2024-02-06 11:46:34,line_fault,bus_8,53.22,28.35,43.8,high
2024-02-08 07:22:04,overload,bus_10,32.42,66.2,5.5,medium
2024-01-12 17:22:16,normal,bus_6,0.16,1.58,0.0,none
2024-01-23 09:33:45,normal,bus_11,2.01,0.5,0.0,none
2024-02-21 20:25:24,short_circuit,bus_11,24.95,32.54,16.7,high
2024-02-18 02:07:42,normal,bus_7,3.59,1.56,0.0,none
2024-02-02 11:36:10,voltage_sag,bus_2,39.81,51.4,17.9,low
2024-01-14 10:51:23,ground_fault,bus_3,64.25,16.65,49.5,medium
2024-02-03 12:49:12,normal,bus_4,2.11,0.75,0.0,none
2024-02-22 17:21:06,line_fault,bus_10,26.63,10.85,16.8,high
2024-01-29 20:33:54,ground_fault,bus_11,54.3,70.72,22.6,medium
2024-02-20 22:43:55,normal,bus_1,3.96,1.68,0.0,none
2024-01-18 06:22:41,normal,bus_10,3.88,0.54,0.0,none
2024-01-20 22:53:39,normal,bus_7,0.84,1.08,0.0,none
2024-01-30 05:27:15,voltage_sag,bus_12,45.94,45.42,2.0,low
2024-01-26 21:43:43,normal,bus_9,1.52,1.3,0.0,none
2024-02-07 22:14:21,voltage_sag,bus_4,40.97,68.23,20.8,low
2024-01-10 10:21:24,line_fault,bus_7,32.97,45.57,19.9,high
2024-01-09 08:12:43,ground_fault,bus_11,26.14,59.83,20.2,medium
2024-02-04 03:08:43,normal,bus_11,2.31,1.2,0.0,none
2024-01-17 08:32:02,ground_fault,bus_3,32.01,26.05,50.2,medium
2024-01-14 15:22:33,normal,bus_12,4.67,1.03,0.0,none
2024-01-22 00:02:01,voltage_sag,bus_4,47.85,24.82,50.9,low
2024-02-06 04:32:58,voltage_sag,bus_11,47.01,59.96,20.1,low
2024-02-10 03:04:39,short_circuit,bus_8,20.17,15.73,79.8,high
2024-01-31 17:38:51,normal,bus_3,0.95,1.19,0.0,none
2024-02-05 04:38:32,overload,bus_4,39.6,13.52,56.8,medium
2024-01-11 21:24:05,short_circuit,bus_3,55.73,25.82,7.2,high
2024-01-17 00:25:39,voltage_sag,bus_7,25.17,38.42,47.9,low
2024-01-26 13:00:40,normal,bus_4,4.39,1.82,0.0,none
2024-02-10 04:26:32,overload,bus_9,26.54,49.66,17.0,medium
2024-01-05 20:37:14,voltage_sag,bus_11,58.55,33.86,11.7,low
2024-02-19 08:34:44,line_fault,bus_2,65.14,69.83,25.7,high
2024-02-05 09:25:18,normal,bus_10,2.94,0.37,0.0,none
2024-01-30 12:01:03,voltage_sag,bus_8,31.82,50.34,52.4,low
2024-01-02 06:20:25,line_fault,bus_4,20.47,32.96,0.4,high
2024-01-31 21:53:02,normal,bus_11,1.57,1.1,0.0,none
2024-01-20 19:31:10,normal,bus_9,0.1,1.98,0.0,none
2024-01-06 06:47:11,overload,bus_5,28.93,60.88,33.0,medium
2024-01-26 06:32:53,normal,bus_11,0.79,0.5,0.0,none
2024-01-31 18:19:43,normal,bus_7,1.25,0.5,0.0,none
2024-01-04 11:40:05,short_circuit,bus_8,68.27,49.46,11.2,high
2024-02-12 08:57:10,normal,bus_3,3.22,1.79,0.0,none
2024-01-30 02:32:33,overload,bus_9,50.26,70.93,9.6,medium
2024-01-08 07:07:57,normal,bus_9,1.66,0.95,0.0,none
2024-01-30 01:29:13,normal,bus_12,2.76,0.27,0.0,none
2024-01-06 10:48:28,line_fault,bus_7,46.12,48.58,60.9,high
2024-01-07 12:40:17,short_circuit,bus_5,56.7,14.34,0.4,high
2024-01-13 14:44:03,normal,bus_1,3.8,0.34,0.0,none
2024-01-17 08:36:05,voltage_sag,bus_11,32.28,58.72,7.0,low
2024-01-21 08:05:55,short_circuit,bus_6,59.07,32.76,120.5,high
2024-01-23 21:40:20,line_fault,bus_6,44.4,51.27,20.8,high
2024-01-26 20:00:23,normal,bus_5,3.35,1.33,0.0,none
2024-01-13 16:48:22,voltage_sag,bus_1,28.26,75.06,37.6,low
2024-01-08 14:30:01,normal,bus_7,2.52,1.6,0.0,none
2024-01-27 19:32:48,normal,bus_5,4.62,0.38,0.0,none
2024-01-08 19:26:44,voltage_sag,bus_1,57.21,50.29,25.7,low
2024-01-25 17:47:30,line_fault,bus_3,30.81,43.52,11.9,high
2024-01-02 15:42:19,ground_fault,bus_9,60.7,66.16,3.5,medium
2024-01-23 19:40:08,voltage_sag,bus_3,52.38,78.1,1.5,low
2024-01-30 12:05:48,normal,bus_7,3.57,1.77,0.0,none
2024-02-08 13:32:31,voltage_sag,bus_6,46.49,78.13,16.4,low
2024-02-09 02:02:01,short_circuit,bus_12,40.0,49.36,2.4,high
2024-01-10 06:14:08,normal,bus_11,2.59,1.49,0.0,none
2024-01-27 17:45:58,normal,bus_9,0.43,1.55,0.0,none
2024-02-03 19:30:08,normal,bus_9,0.77,0.86,0.0,none
2024-01-01 09:58:19,overload,bus_3,43.57,52.4,3.7,medium
2024-02-17 23:32:38,normal,bus_5,1.98,0.46,0.0,none
2024-02-21 11:24:31,voltage_sag,bus_12,51.08,26.53,15.7,low
2024-02-01 12:05:05,normal,bus_2,0.17,1.64,0.0,none
2024-02-17 01:26:04,normal,bus_6,4.35,0.57,0.0,none
2024-01-05 13:39:20,overload,bus_4,65.57,52.32,107.6,medium
2024-01-31 12:24:11,overload,bus_3,25.51,74.28,34.0,medium
2024-02-15 22:36:29,line_fault,bus_11,54.61,48.29,16.2,high
2024-02-01 17:05:42,normal,bus_9,2.93,0.78,0.0,none
2024-01-24 11:09:14,normal,bus_2,2.1,1.76,0.0,none
2024-01-29 05:38:13,normal,bus_3,2.57,0.25,0.0,none
2024-01-17 02:12:37,line_fault,bus_7,29.59,45.02,10.2,high
2024-01-16 12:52:30,normal,bus_2,3.72,0.01,0.0,none
2024-01-15 15:47:12,normal,bus_5,0.97,0.37,0.0,none
2024-01-15 17:04:15,ground_fault,bus_3,53.76,69.27,11.4,medium
2024-01-05 07:37:17,voltage_sag,bus_7,33.71,79.92,26.1,low
2024-01-20 23:10:37,overload,bus_5,39.84,48.1,15.2,medium
2024-02-18 20:35:21,line_fault,bus_3,34.14,27.3,26.9,high
2024-02-25 23:43:18,overload,bus_10,27.64,55.87,46.2,medium
2024-01-13 08:35:09,normal,bus_8,3.17,0.83,0.0,none
2024-01-30 09:14:51,short_circuit,bus_5,36.93,67.18,22.9,high
2024-02-16 12:15:23,ground_fault,bus_7,24.59,16.53,12.9,medium
2024-01-13 17:14:21,ground_fault,bus_1,37.6,64.16,12.6,medium
2024-01-22 01:25:55,normal,bus_2,2.36,0.77,0.0,none
2024-01-29 23:14:46,normal,bus_3,0.44,1.24,0.0,none
2024-01-30 18:59:40,voltage_sag,bus_3,31.84,12.19,15.4,low
2024-02-23 01:55:39,ground_fault,bus_11,34.27,66.74,0.8,medium
2024-01-05 23:50:50,normal,bus_7,4.53,1.64,0.0,none
2024-02-23 16:36:52,ground_fault,bus_5,44.53,58.05,14.2,medium
2024-02-21 16:49:40,normal,bus_6,1.38,0.54,0.0,none
2024-01-22 15:10:15,normal,bus_11,4.51,1.63,0.0,none
2024-02-21 03:49:43,normal,bus_9,3.9,1.73,0.0,none
2024-01-19 22:16:58,voltage_sag,bus_5,23.74,46.98,40.5,low
2024-01-23 07:37:43,normal,bus_3,3.45,0.59,0.0,none
2024-02-25 09:53:37,normal,bus_2,4.06,0.8,0.0,none
2024-01-23 13:47:01,short_circuit,bus_6,68.33,79.63,13.4,high
2024-01-23 05:33:23,normal,bus_6,0.57,0.84,0.0,none
2024-01-16 03:35:48,normal,bus_6,4.67,1.67,0.0,none
2024-02-18 03:16:10,normal,bus_3,1.91,1.3,0.0,none
2024-01-17 10:16:32,normal,bus_11,3.15,0.27,0.0,none
2024-01-06 05:15:16,normal,bus_8,2.49,1.01,0.0,none
2024-01-06 03:36:04,short_circuit,bus_4,52.82,23.53,0.9,high
2024-01-09 23:47:56,overload,bus_10,50.23,51.46,105.4,medium
2024-01-08 18:02:07,normal,bus_6,3.49,1.03,0.0,none
2024-01-02 08:56:58,line_fault,bus_1,50.75,72.5,21.2,high
2024-02-08 13:42:04,normal,bus_2,3.56,1.67,0.0,none
2024-02-16 22:14:03,short_circuit,bus_10,50.58,42.74,16.3,high
2024-01-01 09:38:30,voltage_sag,bus_9,44.03,69.0,6.2,low
2024-02-06 01:44:47,normal,bus_3,0.62,0.11,0.0,none
2024-01-02 07:56:13,voltage_sag,bus_12,45.97,63.8,72.5,low
2024-01-02 13:59:14,voltage_sag,bus_5,66.48,11.7,61.0,low
2024-02-09 19:06:32,normal,bus_11,2.89,1.26,0.0,none
2024-02-10 08:06:36,voltage_sag,bus_7,44.95,60.64,19.2,low
2024-02-09 07:58:36,normal,bus_7,3.31,1.82,0.0,none
2024-02-14 18:10:37,normal,bus_8,4.4,0.95,0.0,none
2024-02-21 18:00:09,ground_fault,bus_2,20.17,50.02,8.6,medium
2024-01-31 17:07:41,voltage_sag,bus_12,40.81,17.36,5.7,low
2024-02-11 03:43:08,voltage_sag,bus_8,53.99,28.35,10.4,low
2024-02-24 22:22:35,ground_fault,bus_1,49.74,19.93,68.4,medium
2024-01-20 16:24:20,short_circuit,bus_9,65.06,30.27,4.4,high
2024-01-01 02:26:15,line_fault,bus_7,60.85,30.27,97.9,high
2024-02-02 17:13:58,line_fault,bus_11,64.89,53.47,7.4,high
2024-02-11 07:24:57,normal,bus_8,1.34,1.2,0.0,none
2024-02-13 21:16:30,normal,bus_7,4.26,0.31,0.0,none
2024-01-28 22:35:42,ground_fault,bus_3,52.17,24.44,6.8,medium
2024-01-18 20:43:07,normal,bus_10,3.14,0.47,0.0,none
2024-01-08 01:00:52,voltage_sag,bus_12,61.64,23.31,3.6,low
2024-02-10 14:01:51,normal,bus_10,2.52,1.2,0.0,none
2024-01-27 13:30:42,normal,bus_10,4.25,0.11,0.0,none
2024-01-13 05:26:22,overload,bus_11,57.23,55.5,83.6,medium
2024-02-04 16:16:28,overload,bus_5,33.6,24.86,8.1,medium
2024-02-23 14:11:11,overload,bus_2,29.76,77.88,7.9,medium
2024-01-08 11:40:52,normal,bus_6,2.09,0.4,0.0,none
2024-02-07 02:02:13,normal,bus_4,1.81,0.07,0.0,none
2024-02-15 10:11:50,short_circuit,bus_12,37.85,35.22,46.3,high
2024-01-07 07:23:02,normal,bus_7,1.51,1.15,0.0,none
2024-02-01 00:17:50,ground_fault,bus_1,68.07,40.97,41.3,medium
2024-01-13 12:09:56,ground_fault,bus_3,40.44,44.79,1.1,medium
2024-01-10 11:21:27,voltage_sag,bus_7,66.79,70.27,23.4,low
2024-01-18 05:10:47,normal,bus_6,4.79,1.42,0.0,none
2024-02-23 22:23:22,voltage_sag,bus_7,44.79,49.55,36.1,low
2024-01-08 12:12:12,voltage_sag,bus_4,23.78,29.5,77.1,low
2024-02-13 05:53:56,overload,bus_5,52.05,63.09,80.0,medium
2024-02-04 06:55:21,normal,bus_8,1.76,1.54,0.0,none
2024-01-07 23:05:37,voltage_sag,bus_3,59.48,53.62,12.0,low
2024-01-06 18:38:21,normal,bus_8,2.39,0.75,0.0,none
2024-01-22 12:25:13,ground_fault,bus_10,54.3,31.02,36.9,medium
2024-01-23 00:48:15,normal,bus_4,2.36,1.31,0.0,none
2024-02-24 15:18:40,voltage_sag,bus_8,39.96,73.54,60.3,low
2024-01-16 05:51:44,normal,bus_7,2.78,1.98,0.0,none
2024-02-24 01:43:19,line_fault,bus_5,30.0,70.4,33.5,high
2024-02-08 01:47:59,line_fault,bus_3,22.81,22.27,18.1,high
2024-02-26 16:14:16,ground_fault,bus_3,44.04,69.78,13.2,medium
2024-02-03 19:13:19,normal,bus_10,4.0,0.1,0.0,none
2024-01-02 07:48:20,normal,bus_11,4.54,1.3,0.0,none
2024-01-27 04:54:01,normal,bus_8,4.05,0.68,0.0,none
2024-01-13 15:01:53,short_circuit,bus_12,43.18,17.05,13.3,high
2024-02-18 01:03:33,line_fault,bus_4,43.62,25.48,20.1,high
2024-02-20 15:43:10,normal,bus_9,4.28,0.46,0.0,none
2024-02-14 06:21:29,normal,bus_9,2.2,0.79,0.0,none
2024-02-26 23:07:02,line_fault,bus_1,33.83,57.14,21.3,high
2024-01-07 00:16:41,normal,bus_8,2.23,1.89,0.0,none
2024-02-16 08:12:06,ground_fault,bus_11,48.4,69.11,14.0,medium
2024-01-28 07:09:03,normal,bus_10,4.5,1.09,0.0,none
2024-01-23 18:33:16,normal,bus_1,3.45,1.56,0.0,none
2024-01-15 18:15:58,short_circuit,bus_6,39.79,31.05,14.4,high
2024-01-14 14:22:09,normal,bus_5,1.09,0.08,0.0,none
2024-02-20 08:31:05,normal,bus_10,1.09,1.24,0.0,none
2024-01-27 10:54:29,normal,bus_3,1.07,0.54,0.0,none
2024-01-14 01:50:44,ground_fault,bus_5,61.29,66.34,11.6,medium
2024-01-17 17:13:39,line_fault,bus_6,46.11,10.63,6.5,high
2024-01-07 00:33:10,normal,bus_5,3.49,0.02,0.0,none
2024-02-07 17:29:51,voltage_sag,bus_12,52.15,61.31,19.0,low
2024-01-04 05:27:08,ground_fault,bus_3,53.7,17.98,38.6,medium
2024-01-27 08:19:53,voltage_sag,bus_11,68.15,77.76,11.8,low
2024-01-19 05:55:10,ground_fault,bus_8,34.13,34.98,13.8,medium
2024-01-21 07:52:23,voltage_sag,bus_3,58.85,36.08,2.6,low
2024-02-09 01:19:42,line_fault,bus_5,52.95,63.96,66.8,high
2024-01-14 02:33:30,normal,bus_2,0.9,1.21,0.0,none
2024-01-27 11:45:34,short_circuit,bus_12,31.12,79.31,10.0,high
2024-02-21 12:04:45,normal,bus_1,3.74,0.44,0.0,none
2024-01-09 10:23:19,normal,bus_5,2.3,0.61,0.0,none
2024-01-11 10:56:17,ground_fault,bus_8,50.16,46.18,7.9,medium
2024-01-25 04:13:11,overload,bus_8,55.82,18.97,45.5,medium
2024-01-06 20:40:54,line_fault,bus_4,24.07,74.15,19.5,high
2024-01-06 16:52:51,voltage_sag,bus_7,40.81,58.37,40.6,low
2024-02-22 03:43:52,normal,bus_4,3.07,0.11,0.0,none
2024-02-11 23:01:41,overload,bus_9,59.96,64.08,31.3,medium
2024-01-16 02:31:50,normal,bus_6,4.73,1.01,0.0,none
2024-01-01 01:39:44,short_circuit,bus_10,40.54,39.69,15.3,high
2024-01-14 01:35:42,normal,bus_12,0.94,0.27,0.0,none
2024-01-06 22:26:45,normal,bus_1,2.94,1.07,0.0,none
2024-02-10 15:57:49,line_fault,bus_2,64.69,56.98,67.9,high
2024-01-26 01:23:57,overload,bus_3,45.95,29.14,44.4,medium
2024-01-13 01:29:57,normal,bus_3,2.19,0.61,0.0,none
2024-01-05 14:00:08,normal,bus_12,0.29,1.64,0.0,none
2024-01-10 09:15:23,voltage_sag,bus_3,68.81,21.02,0.3,low
2024-01-19 08:25:33,normal,bus_5,1.14,1.24,0.0,none
2024-01-09 20:55:53,line_fault,bus_5,43.05,30.17,89.9,high
2024-01-21 16:30:14,voltage_sag,bus_8,29.83,75.72,52.2,low
2024-01-05 15:39:36,voltage_sag,bus_2,23.1,13.38,14.8,low
2024-01-08 05:42:38,normal,bus_6,0.46,1.71,0.0,none
2024-01-13 02:15:42,normal,bus_11,0.63,1.1,0.0,none
2024-01-10 14:42:46,normal,bus_2,1.77,1.02,0.0,none
2024-01-08 01:43:40,normal,bus_11,3.31,0.26,0.0,none
2024-02-18 08:40:42,short_circuit,bus_1,58.64,13.26,54.3,high
2024-01-14 10:30:10,normal,bus_8,2.42,1.85,0.0,none
2024-02-07 19:18:18,normal,bus_1,3.95,0.03,0.0,none
2024-02-07 06:38:09,line_fault,bus_6,56.32,77.64,8.6,high
2024-01-07 18:35:37,voltage_sag,bus_8,50.82,69.93,38.3,low
2024-01-10 05:41:59,normal,bus_5,0.14,0.65,0.0,none
2024-01-12 18:46:58,line_fault,bus_5,30.34,72.61,33.0,high
2024-01-29 22:58:20,line_fault,bus_6,69.08,64.32,73.6,high
2024-02-05 23:53:28,normal,bus_10,2.55,0.05,0.0,none
2024-01-22 17:48:30,ground_fault,bus_4,32.67,57.56,2.1,medium
2024-01-24 21:26:07,normal,bus_4,4.5,0.77,0.0,none
2024-01-28 04:31:23,overload,bus_8,69.61,32.96,26.9,medium
2024-01-10 22:08:37,line_fault,bus_3,47.98,15.41,4.0,high
2024-01-02 06:21:17,normal,bus_1,0.73,1.61,0.0,none
2024-02-23 02:35:15,ground_fault,bus_3,64.68,16.14,61.4,medium
2024-02-19 20:16:57,short_circuit,bus_8,22.32,59.4,13.6,high
2024-02-01 06:29:10,voltage_sag,bus_12,38.11,74.67,62.6,low
2024-02-19 11:34:06,short_circuit,bus_7,36.15,41.82,3.9,high
2024-02-27 06:12:04,normal,bus_12,0.03,1.09,0.0,none
2024-02-13 13:03:49,overload,bus_4,27.57,68.58,0.8,medium
2024-02-18 04:38:13,normal,bus_3,0.82,0.13,0.0,none
2024-02-13 05:09:21,short_circuit,bus_1,59.29,63.48,84.9,high
2024-01-09 17:46:31,normal,bus_10,2.24,0.83,0.0,none
2024-01-12 19:14:33,normal,bus_4,4.6,0.84,0.0,none
2024-02-24 07:43:14,short_circuit,bus_9,63.97,18.82,14.7,high
2024-01-02 21:33:10,ground_fault,bus_5,57.02,51.77,13.7,medium
2024-02-16 18:02:44,normal,bus_4,4.42,0.65,0.0,none
2024-02-16 21:22:21,line_fault,bus_7,61.23,67.1,2.7,high
2024-01-07 23:38:57,ground_fault,bus_8,32.28,19.52,25.1,medium
2024-01-30 07:59:01,voltage_sag,bus_1,38.99,71.9,37.5,low
2024-02-01 15:02:38,ground_fault,bus_12,47.17,50.82,69.5,medium
2024-02-07 11:12:38,normal,bus_5,3.4,1.8,0.0,none
2024-01-30 05:51:42,voltage_sag,bus_12,23.4,16.26,6.2,low
2024-01-31 04:33:11,voltage_sag,bus_6,37.78,43.7,4.2,low
2024-01-24 01:06:14,overload,bus_11,31.81,77.5,64.9,medium
2024-01-25 05:52:56,normal,bus_1,0.68,1.69,0.0,none
2024-02-25 04:45:12,voltage_sag,bus_6,50.8,55.3,38.3,low
2024-02-06 05:40:45,line_fault,bus_12,23.58,42.99,93.3,high
2024-02-18 22:16:53,normal,bus_8,3.52,1.29,0.0,none
2024-02-17 05:56:57,voltage_sag,bus_1,23.07,28.04,37.2,low
2024-01-02 05:30:26,short_circuit,bus_12,55.33,25.83,24.4,high
2024-01-31 07:12:39,normal,bus_10,3.9,0.78,0.0,none
2024-01-15 03:26:49,voltage_sag,bus_8,55.4,26.24,101.2,low
2024-02-11 14:44:08,line_fault,bus_4,35.79,68.53,1.9,high
2024-02-21 07:28:45,ground_fault,bus_11,44.71,25.45,60.6,medium
2024-02-26 02:08:47,normal,bus_3,3.68,0.29,0.0,none
2024-01-26 04:54:50,voltage_sag,bus_3,53.4,57.98,57.9,low
2024-02-13 08:37:30,short_circuit,bus_2,48.11,75.32,1.0,high
2024-01-31 20:01:30,normal,bus_12,3.21,0.58,0.0,none
2024-01-04 13:03:46,line_fault,bus_7,37.68,73.36,15.8,high
2024-02-17 05:46:15,ground_fault,bus_7,35.11,18.7,61.5,medium
2024-02-01 06:45:49,normal,bus_3,4.61,1.6,0.0,none
2024-01-04 08:53:17,line_fault,bus_1,21.24,31.97,4.5,high
2024-02-26 21:13:30,normal,bus_4,3.46,1.31,0.0,none
2024-02-07 22:11:28,line_fault,bus_4,64.31,33.77,53.8,high
2024-02-16 16:06:07,voltage_sag,bus_7,30.59,72.67,45.9,low
2024-02-25 02:10:39,line_fault,bus_2,24.31,19.57,10.5,high
2024-02-05 15:01:43,ground_fault,bus_10,45.37,61.54,69.6,medium
2024-01-10 09:15:25,voltage_sag,bus_5,57.32,68.85,35.1,low
2024-01-18 21:56:08,normal,bus_11,4.96,0.87,0.0,none
2024-02-18 21:59:28,line_fault,bus_5,30.21,18.55,2.0,high
2024-01-16 04:38:30,normal,bus_11,2.83,0.2,0.0,none
2024-02-13 20:51:09,normal,bus_3,4.43,1.07,0.0,none
2024-02-06 03:01:44,normal,bus_8,4.95,0.14,0.0,none
2024-01-11 05:37:37,normal,bus_9,0.33,0.82,0.0,none
2024-01-23 23:32:29,voltage_sag,bus_6,53.97,74.17,42.8,low
2024-02-09 00:54:09,overload,bus_1,34.55,75.02,5.0,medium
2024-02-09 07:17:26,voltage_sag,bus_8,38.3,63.55,28.0,low
2024-02-19 01:35:04,normal,bus_12,2.81,0.1,0.0,none
2024-02-05 17:38:27,short_circuit,bus_2,54.77,26.99,62.9,high
2024-02-12 22:38:43,line_fault,bus_10,36.98,12.82,7.7,high
2024-02-14 04:17:37,normal,bus_12,3.4,0.59,0.0,none
2024-02-20 17:40:42,overload,bus_4,53.27,20.24,35.9,medium
2024-01-25 11:22:23,ground_fault,bus_8,25.55,69.07,11.6,medium
2024-01-24 20:13:20,voltage_sag,bus_5,56.05,19.36,2.7,low
2024-02-16 20:18:25,line_fault,bus_1,32.24,40.65,39.8,high
2024-02-18 23:11:47,normal,bus_3,3.75,0.66,0.0,none
2024-02-04 19:48:03,overload,bus_7,26.61,47.3,12.5,medium
2024-01-06 20:04:48,normal,bus_8,4.94,1.11,0.0,none
2024-02-14 01:09:32,voltage_sag,bus_4,37.34,48.26,73.4,low
2024-02-13 00:07:22,ground_fault,bus_8,39.04,69.44,26.0,medium
2024-01-21 19:31:13,normal,bus_1,0.86,1.7,0.0,none
2024-02-19 15:28:29,line_fault,bus_9,52.54,77.23,16.1,high
2024-02-05 10:28:06,short_circuit,bus_1,23.98,77.36,23.9,high
2024-01-21 07:16:03,normal,bus_12,1.66,0.62,0.0,none
2024-02-20 21:40:27,ground_fault,bus_6,56.87,17.57,45.7,medium
2024-02-03 15:07:11,ground_fault,bus_3,69.5,68.57,11.7,medium
2024-01-09 03:51:33,voltage_sag,bus_5,69.64,56.5,10.2,low
2024-01-03 08:55:55,line_fault,bus_9,50.99,32.59,18.1,high
2024-02-07 02:29:37,short_circuit,bus_8,55.36,48.53,8.7,high
2024-01-06 10:38:03,line_fault,bus_8,37.9,65.8,19.9,high
2024-01-10 13:02:42,ground_fault,bus_4,51.73,56.55,11.5,medium
2024-02-16 15:25:09,normal,bus_11,3.69,0.11,0.0,none
2024-02-21 17:56:57,normal,bus_9,0.17,1.91,0.0,none
2024-02-01 16:27:22,ground_fault,bus_6,53.88,46.29,6.5,medium
2024-02-21 21:49:01,normal,bus_1,3.77,1.88,0.0,none
2024-01-30 15:15:44,normal,bus_5,1.41,1.94,0.0,none
2024-02-16 12:26:15,short_circuit,bus_12,32.38,29.32,5.2,high
2024-01-24 15:06:31,ground_fault,bus_3,41.21,16.42,0.7,medium
2024-01-16 19:57:03,short_circuit,bus_4,40.92,28.68,2.0,high
2024-02-22 11:59:14,overload,bus_5,54.06,52.53,49.9,medium
2024-01-30 05:24:12,line_fault,bus_1,55.99,40.5,17.7,high
2024-02-08 21:10:39,normal,bus_6,1.83,1.89,0.0,none
2024-01-10 20:41:11,normal,bus_11,0.48,1.9,0.0,none
2024-01-19 04:40:35,voltage_sag,bus_2,43.34,29.95,38.0,low
2024-01-18 13:01:00,normal,bus_3,1.44,1.41,0.0,none
2024-01-29 17:50:30,voltage_sag,bus_9,32.55,27.68,129.7,low
2024-01-06 18:46:02,normal,bus_11,1.03,1.69,0.0,none
2024-01-13 10:05:56,normal,bus_12,2.77,0.64,0.0,none
2024-01-17 17:59:37,short_circuit,bus_9,31.49,59.3,17.7,high
2024-01-02 05:46:20,normal,bus_6,2.16,0.5,0.0,none
2024-01-03 15:01:02,normal,bus_12,1.67,1.25,0.0,none
2024-02-19 13:51:23,normal,bus_2,3.21,0.34,0.0,none
2024-02-17 07:13:03,overload,bus_8,64.26,79.53,64.5,medium
2024-01-09 09:28:56,overload,bus_9,23.2,64.68,19.2,medium
2024-02-09 05:04:12,normal,bus_7,0.91,0.91,0.0,none
2024-01-29 12:51:27,line_fault,bus_7,69.77,49.25,84.1,high
2024-01-24 09:49:26,normal,bus_5,0.28,0.68,0.0,none
2024-01-25 03:41:41,voltage_sag,bus_10,21.88,22.9,6.4,low
2024-01-13 00:12:47,normal,bus_9,3.34,0.23,0.0,none
2024-01-24 22:14:21,overload,bus_11,62.42,54.91,17.3,medium
2024-02-02 03:06:18,line_fault,bus_9,65.03,64.81,16.7,high
2024-01-16 01:20:08,voltage_sag,bus_9,69.3,27.85,146.3,low
2024-01-24 01:46:37,ground_fault,bus_1,59.42,37.59,6.7,medium
2024-01-02 00:26:51,ground_fault,bus_4,62.58,43.37,7.6,medium
2024-01-16 15:43:40,voltage_sag,bus_8,55.6,55.37,18.5,low
2024-01-19 20:27:53,short_circuit,bus_11,41.16,53.66,90.5,high
2024-02-10 20:32:34,voltage_sag,bus_11,21.24,46.61,40.0,low
2024-02-22 11:53:35,ground_fault,bus_2,62.93,73.34,6.8,medium
2024-02-25 10:36:45,normal,bus_12,1.42,1.37,0.0,none
